%OpenBCI Raw EXG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, EXG Channel 8, EXG Channel 9, EXG Channel 10, EXG Channel 11, EXG Channel 12, EXG Channel 13, EXG Channel 14, EXG Channel 15, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Other, Other, Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Other, Timestamp (Formatted)
154.0, 17062.673516592207, 48425.61315603413, -48189.95871424183, -42149.265664728366, -49030.60782320593, -27433.212391521025, -43502.23910835256, -55060.08029700283, -40654.313940324064, -47229.88423465303, -92701.1332155625, -21247.188299559155, -48008.59665973147, -43885.86209843899, -59029.8842227321, -84254.05135799067, -7.499999999999998E-4, 1.0019375, 0.2219375, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7274711731106248E9, 0.0, 2024-09-27 16:06:13.110
156.0, 17075.05638302045, 49053.11602987243, -48081.86567805597, -42091.41935007803, -49054.72535547321, -27273.375066921126, -43515.13606490327, -54999.32825557331, -40665.73568174073, -47188.22058298833, -92567.55919069758, -21235.610095931304, -47997.42078750382, -43883.716330971285, -58822.25886848675, -84186.92906939138, -7.499999999999998E-4, 1.0019375, 0.2219375, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7274711731106377E9, 0.0, 2024-09-27 16:06:13.110
158.0, 17136.568383761452, 49597.85039399271, -48055.24475040969, -42017.8150555867, -49016.12389279889, -27157.74949285382, -43493.79014894845, -54934.977583286476, -40657.91257118137, -47172.57436186962, -92631.57458681757, -21230.82682261787, -48012.84349117798, -43867.37720577446, -58725.52051848418, -84163.25857201322, -0.01, 1.004, 0.216, 192.0, 127.5, 88.0, 15.5, 48.0, 3.0, 96.0, 0.0, 0.0, 0.0, 1.72747117311065E9, 0.0, 2024-09-27 16:06:13.110
160.0, 17066.4286096607, 50386.57640058713, -47934.85825477341, -41960.52753454776, -49024.03641033607, -26999.789714788167, -43519.71817251661, -54890.58701879824, -40655.61034150247, -47165.24298968828, -92499.27461138662, -21200.16022922519, -47984.2779617641, -43870.88642965394, -58455.13146580833, -84088.46963506576, -0.01, 1.004, 0.216, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7274711731106627E9, 0.0, 2024-09-27 16:06:13.110
162.0, 17107.444060736187, 50754.50846606594, -47963.58024639848, -41972.44101434243, -49018.470825966695, -27029.91986631392, -43509.92810844519, -54901.58407707025, -40638.51125699416, -47164.17010595442, -92567.2015627863, -21202.417755415172, -48002.919316639825, -43871.10994709849, -58320.59631593184, -84088.04495192111, -0.01, 1.004, 0.216, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.727471173110675E9, 0.0, 2024-09-27 16:06:13.110
164.0, 17121.637418465307, 50776.72610005452, -47925.67168780228, -42043.474858221394, -49013.28522125307, -27212.75713595833, -43526.15547491974, -55003.26216259744, -40631.38105051292, -47183.370254441536, -92500.81688175403, -21216.789927099937, -47972.54329592506, -43880.274162325164, -58110.62402851869, -84097.20916714778, -0.01, 1.004, 0.216, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.727471173110688E9, 0.0, 2024-09-27 16:06:13.110
166.0, 17109.925104370726, 50147.368031426435, -48088.258276970184, -42126.265719683855, -49025.28810802557, -27443.605952692742, -43528.345945876354, -55082.65555890269, -40636.90193139338, -47217.85899613607, -92646.37144164699, -21255.525500240983, -47985.66376992033, -43871.624037220965, -58137.06614220931, -84182.1681478224, -0.01, 1.004, 0.216, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.727471173110701E9, 0.0, 2024-09-27 16:06:13.110
168.0, 17127.203002834678, 49841.10442889982, -48043.26421538165, -42122.354164404176, -49006.82556710549, -27458.82749066681, -43510.241032867554, -55081.627378657744, -40639.56178898356, -47265.557618803694, -92589.88858340844, -21265.561433501414, -47960.29453996355, -43900.010752679205, -58143.77166554591, -84192.02526712719, -0.004, 1.0, 0.214, 192.0, 127.5, 112.0, 15.5, 32.0, 3.0, 88.0, 0.0, 0.0, 0.0, 1.7274711731107185E9, 0.0, 2024-09-27 16:06:13.110
170.0, 17079.258510978045, 49219.681229553375, -48173.03844368916, -42135.34052793271, -49008.43489270627, -27491.68455501611, -43492.94078265915, -55110.63994296073, -40630.41992550134, -47279.482755599354, -92672.45592742633, -21264.197977089643, -47997.1302148259, -43894.48987179874, -58191.60439868026, -84229.75501176775, -0.004, 1.0, 0.214, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.727471173110731E9, 0.0, 2024-09-27 16:06:13.110
172.0, 17099.0845083099, 49050.925558915806, -48074.37784366344, -42123.35999290467, -48988.22891571867, -27433.212391521025, -43489.16333784621, -55112.56219298389, -40624.675527176325, -47291.507994116306, -92601.109159125, -21276.0220499065, -47946.59292061245, -43903.631735280964, -58224.081483373826, -84212.96885168181, -0.004, 1.0, 0.214, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7274711731107428E9, 0.0, 2024-09-27 16:06:13.110
174.0, 17119.42459576423, 48585.875163778685, -48203.50387138175, -42139.00621402338, -49010.35714272942, -27495.86433122925, -43488.090454112345, -55140.77009448649, -40624.1390853094, -47329.193035267956, -92678.44619494036, -21319.451489383162, -47969.32464472349, -43870.7523191872, -58244.08629466132, -84236.23701765979, -0.004, 1.0, 0.214, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7274711731107588E9, 0.0, 2024-09-27 16:06:13.110
176.0, 17134.2438023381, 48371.410175730016, -48111.258222014694, -42108.94311773099, -48975.7119388237, -27497.317194618845, -43466.23044803506, -55130.57769901487, -40610.19159676929, -47301.163947721005, -92628.19947340483, -21298.59731180636, -47946.48116189017, -43904.99519169274, -58335.72844692808, -84220.38963084097, -0.004, 1.0, 0.214, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7274711731107717E9, 0.0, 2024-09-27 16:06:13.110
178.0, 17160.663564284274, 47798.289096151486, -48255.98576736281, -42149.98092055094, -49009.17250027329, -27566.853471619306, -43487.956343645616, -55186.05472875294, -40602.39083795439, -47333.61868067011, -92674.78050884968, -21307.135678188286, -47961.63564463087, -43907.051552182624, -58385.68459578569, -84241.71319505134, 0.004, 1.0, 0.222, 192.0, 0.0, 16.0, 15.5, 32.0, 3.0, 120.0, 0.0, 0.0, 0.0, 1.727471173110784E9, 0.0, 2024-09-27 16:06:13.110
180.0, 17216.721739378183, 47498.462796028, -48176.704129779835, -42144.16946699256, -48962.30089215051, -27575.36948625678, -43459.18964853164, -55175.169429203204, -40611.21977701423, -47337.150256294044, -92673.95349430483, -21323.810079551946, -47964.451964432235, -43911.343087118046, -58525.159481186805, -84248.70929106585, 0.004, 1.0, 0.222, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7274711731107972E9, 0.0, 2024-09-27 16:06:13.110
182.0, 17203.623617127374, 46951.00151908416, -48288.216982867365, -42155.412394453575, -48973.34265391144, -27615.89319895425, -43464.9116951122, -55179.952702516646, -40594.29950646157, -47380.40088181506, -92703.25663128575, -21329.062739498942, -47964.9213510658, -43901.463616068795, -58586.336205760985, -84257.47117489233, 0.004, 1.0, 0.222, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.727471173110809E9, 0.0, 2024-09-27 16:06:13.110
184.0, 17217.12407077838, 46788.571392127444, -48191.61274333153, -42130.445495896995, -48932.93069993624, -27586.523006739975, -43460.59780843232, -55152.43770509216, -40610.79509386958, -47373.42713754501, -92678.64736064046, -21314.779974792003, -47949.319833436, -43892.83584270905, -58720.424320748374, -84232.95131122487, 0.004, 1.0, 0.222, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7274711731108212E9, 0.0, 2024-09-27 16:06:13.110
186.0, 17234.916059364805, 46465.65573998162, -48290.876840457546, -42140.727298346435, -48968.715842809186, -27608.02538490598, -43489.073930868384, -55176.48818212607, -40623.82616088702, -47366.00635838585, -92685.06231129913, -21328.66040809875, -47950.79504857005, -43883.67162748237, -58744.13952161545, -84231.94548272438, 0.004, 1.0, 0.222, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.727471173110834E9, 0.0, 2024-09-27 16:06:13.110
188.0, 17269.76242897063, 46438.65483267961, -48200.374627158, -42112.3405828882, -48913.261164815565, -27557.21986975907, -43456.06040430789, -55135.38332407276, -40585.671733101815, -47346.00154709835, -92680.39079670797, -21299.78195426249, -47936.82520828548, -43874.35095004451, -58906.390834616526, -84206.01745915621, -0.002, 0.996, 0.23600000000000002, 192.0, 127.5, 120.0, 15.5, 16.0, 3.5, 48.0, 0.0, 0.0, 0.0, 1.727471173110846E9, 0.0, 2024-09-27 16:06:13.110
190.0, 17251.389295028366, 46322.04578185628, -48260.16554357595, -42152.46196418547, -48980.852840048414, -27577.962288613595, -43527.116599931316, -55178.38808040477, -40620.38399224091, -47380.04325390378, -92657.21203770781, -21328.146317976276, -47961.166257997305, -43919.59088082205, -58837.68157216091, -84205.95040392285, -0.002, 0.996, 0.23600000000000002, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7274711731108625E9, 0.0, 2024-09-27 16:06:13.110
192.0, 17256.887824164372, 46321.84461615618, -48195.12196721101, -42116.475655612434, -48923.4982637761, -27546.625142887253, -43494.93008791567, -55137.68555375166, -40594.79124483958, -47367.12394560861, -92703.4801487303, -21318.512716116038, -47954.10310674943, -43893.59580202053, -58964.617128922604, -84212.0300784147, -0.002, 0.996, 0.23600000000000002, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7274711731108744E9, 0.0, 2024-09-27 16:06:13.110
194.0, 17232.993809341646, 46257.53864735826, -48237.21030202035, -42144.05770827028, -48946.38645009833, -27565.869994863275, -43485.162375588705, -55134.44455080564, -40628.90000687838, -47373.717710222925, -92646.39379339144, -21306.21925666562, -47960.11572600791, -43918.74151453275, -58885.268436106264, -84182.86105190052, -0.002, 0.996, 0.23600000000000002, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7274711731108866E9, 0.0, 2024-09-27 16:06:13.110
196.0, 17265.47089403521, 46229.82248423368, -48215.17148198742, -42125.14813246109, -48908.32142929095, -27534.599904370298, -43479.32857028587, -55131.71763798209, -40604.55895716655, -47393.61076278815, -92722.30031756168, -21314.332939902895, -47933.78537103956, -43908.951450461325, -59023.04458892877, -84186.5714414801, -0.002, 0.996, 0.23600000000000002, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7274711731108985E9, 0.0, 2024-09-27 16:06:13.110
198.0, 17227.808204628018, 46185.65543718999, -48250.800162649175, -42154.853600842194, -48945.8053047425, -27528.631988600733, -43510.822178223396, -55149.308460868415, -40618.30528000656, -47418.51060611136, -92666.33154944557, -21343.993704795088, -47943.06134498851, -43905.93396495986, -58981.112716330616, -84177.22841229779, 0.002, 0.98, 0.244, 192.0, 0.0, 8.0, 15.0, 80.0, 3.5, 80.0, 0.0, 0.0, 0.0, 1.7274711731109104E9, 0.0, 2024-09-27 16:06:13.110
200.0, 17268.42132430331, 46083.01622665122, -48239.24431076578, -42115.559234089764, -48917.06096137297, -27490.29874685988, -43493.901907670726, -55132.83522520486, -40621.63568993041, -47424.45617013647, -92738.3935735695, -21330.359140677352, -47951.040917759055, -43922.13897968995, -59122.5545552438, -84174.38974075195, 0.002, 0.98, 0.244, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7274711731109223E9, 0.0, 2024-09-27 16:06:13.110
202.0, 17245.242565303157, 46063.99489211976, -48247.089773069594, -42128.81381855176, -48946.744078009615, -27491.125761404724, -43506.955326432624, -55147.05093467843, -40601.63087864291, -47471.61835093718, -92653.21107545032, -21329.21920171013, -47939.6638798313, -43918.02625871018, -59057.60038585668, -84147.25472298321, 0.002, 0.98, 0.244, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7274711731109345E9, 0.0, 2024-09-27 16:06:13.110
204.0, 17245.242565303157, 45831.69321199575, -48287.434671811425, -42141.219036724455, -48911.16010083677, -27520.563008852365, -43473.02537834947, -55144.704001510625, -40617.94765209528, -47457.11206878568, -92760.23122790233, -21361.539824192503, -47957.27705446209, -43919.993212222245, -59200.76330909292, -84179.84356639905, 0.002, 0.98, 0.244, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.727471173110946E9, 0.0, 2024-09-27 16:06:13.110
206.0, 17223.65078015933, 45738.21821668366, -48274.76123270526, -42173.76317665138, -48938.74215349462, -27491.39398233819, -43503.55786127542, -55170.81083903442, -40607.5317391791, -47464.62225492266, -92676.38983445047, -21365.786655639014, -47949.498647391636, -43928.28570941516, -59164.28526214186, -84156.28482774316, 0.007, 0.979, 0.245, 192.0, 0.0, 48.0, 15.0, 72.0, 3.5, 88.0, 0.0, 0.0, 0.0, 1.727471173110959E9, 0.0, 2024-09-27 16:06:13.110
208.0, 17216.542925422542, 45412.15096856964, -48336.63086135755, -42192.02455187137, -48892.80931863896, -27545.328741708847, -43457.58032293085, -55167.48042911058, -40598.2334134857, -47503.71545597499, -92787.72387358235, -21391.267644318064, -47957.9699585402, -43910.3149068731, -59315.74068257102, -84183.28573504517, 0.007, 0.979, 0.245, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7274711731109726E9, 0.0, 2024-09-27 16:06:13.110
210.0, 17228.322294750487, 45393.755482882916, -48268.770965191245, -42204.51917702189, -48913.887013660315, -27477.20062460907, -43494.03601813746, -55174.700042569646, -40623.781457398116, -47509.81748221129, -92695.29941025966, -21384.56212098147, -47961.523885908595, -43939.30511943163, -59289.49973458049, -84166.85720287052, 0.007, 0.979, 0.245, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7274711731109843E9, 0.0, 2024-09-27 16:06:13.110
212.0, 17232.814995386005, 45283.986065862904, -48336.11677123509, -42210.88942419165, -48911.383618281325, -27469.757493705452, -43483.88832615475, -55149.95666145762, -40629.23528304521, -47514.44429331354, -92784.37111191406, -21391.42410652925, -47970.77750811309, -43944.669538100905, -59366.90382562922, -84184.4256740124, 0.007, 0.979, 0.245, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7274711731110003E9, 0.0, 2024-09-27 16:06:13.111
214.0, 17278.680775008295, 45488.66098984015, -48263.048918610686, -42176.71360691948, -48906.15331007878, -27371.32041112428, -43492.47139602559, -55113.18804182864, -40624.3402510095, -47492.427825025065, -92692.125462547, -21382.505760491582, -47953.544313138045, -43920.44024711135, -59333.26445022398, -84151.92623757437, 0.007, 0.979, 0.245, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7274711731110125E9, 0.0, 2024-09-27 16:06:13.111
216.0, 17206.17171599528, 45447.33261434229, -48349.55016965272, -42160.12861253365, -48915.87631891684, -27365.352495354713, -43496.09237862735, -55118.39599828673, -40628.69884117828, -47497.79224369434, -92771.56356234117, -21388.831304172436, -47979.04765356155, -43919.25560465522, -59388.964997406605, -84165.18082203637, 0.006500000000000001, 0.9844999999999999, 0.2445, 192.0, 0.0, 24.0, 15.0, 120.0, 3.5, 80.0, 0.0, 0.0, 0.0, 1.727471173111024E9, 0.0, 2024-09-27 16:06:13.111
218.0, 17217.705216134218, 45673.62167520782, -48255.11404932905, -42153.803068852794, -48897.68199893022, -27343.023102643863, -43477.00398886252, -55089.94222759512, -40638.71242269426, -47509.05752289981, -92691.49961370225, -21379.577681967938, -47967.961188311725, -43961.56745690912, -59352.84457836683, -84152.28386548566, 0.006500000000000001, 0.9844999999999999, 0.2445, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7274711731110363E9, 0.0, 2024-09-27 16:06:13.111
220.0, 17237.4194547438, 45666.62557919331, -48348.72315510788, -42145.130592004134, -48929.35442082339, -27324.560561723778, -43489.67742796867, -55105.543745224924, -40647.675472220835, -47510.84566245624, -92779.78900430072, -21413.373519584362, -47997.82311890401, -43941.316776432606, -59348.21776726458, -84176.37904600849, 0.006500000000000001, 0.9844999999999999, 0.2445, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7274711731110485E9, 0.0, 2024-09-27 16:06:13.111
222.0, 17304.67585380982, 45944.94950115079, -48220.893528567976, -42072.95680915795, -48874.883219585805, -27219.61912150611, -43431.27231970696, -55068.23868372902, -40619.9369573518, -47477.206287051, -92701.7814161517, -21367.105408561874, -47978.01947331661, -43943.30608168913, -59324.18964197513, -84133.06136525409, 0.006500000000000001, 0.9844999999999999, 0.2445, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7274711731110609E9, 0.0, 2024-09-27 16:06:13.111
224.0, 17263.392181800864, 45955.52187627815, -48318.16832043747, -42087.887774454095, -48917.48564451762, -27206.029260877283, -43456.440383963636, -55095.59721894231, -40603.75429436616, -47476.62514169516, -92734.41496305645, -21360.958678836665, -47971.98450231368, -43912.706543529814, -59279.26263561996, -84108.8991294979, 0.006500000000000001, 0.9844999999999999, 0.2445, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7274711731110728E9, 0.0, 2024-09-27 16:06:13.111
226.0, 17232.41266398581, 46258.7679933033, -48191.05394972014, -42069.87226842312, -48895.62563844033, -27175.340315740148, -43446.27034023647, -55072.686680875624, -40643.04866111859, -47493.81363318129, -92694.8300236261, -21382.259891302576, -47961.5685893975, -43948.35757593603, -59262.074144133825, -84123.33835641603, 0.00625, 0.99325, 0.23925000000000002, 192.0, 0.0, 24.0, 15.5, 40.0, 3.5, 40.0, 0.0, 0.0, 0.0, 1.7274711731110847E9, 0.0, 2024-09-27 16:06:13.111
228.0, 17231.473890718687, 46234.203426146916, -48290.4968608018, -42075.862535937136, -48932.17074062476, -27162.018676044783, -43450.65128214971, -55058.716840591056, -40653.486925779216, -47483.1071475872, -92725.5860239966, -21373.05097258699, -47976.20898201573, -43926.38581113647, -59157.24446263844, -84120.70085057031, 0.00625, 0.99325, 0.23925000000000002, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7274711731110973E9, 0.0, 2024-09-27 16:06:13.111
230.0, 17301.85953400845, 46468.874391183184, -48166.64584477495, -42023.04536378925, -48873.74328061858, -27089.21904435385, -43397.16355766816, -55007.44193881058, -40633.504466236176, -47465.359862489684, -92684.9729043213, -21338.115196003342, -47957.880551562375, -43904.6599155259, -59152.818817236286, -84068.42012028935, 0.00625, 0.99325, 0.23925000000000002, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7274711731111097E9, 0.0, 2024-09-27 16:06:13.111
232.0, 17276.33384184049, 46445.91914962759, -48249.906092870966, -42062.630303219594, -48931.00844991308, -27123.886600004033, -43443.565779157376, -55038.37675313673, -40630.15170456788, -47463.48231595544, -92689.48795670128, -21350.162786264755, -47961.54623765305, -43897.68617125585, -59029.995981454376, -84074.38803605891, 0.00625, 0.99325, 0.23925000000000002, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.727471173111126E9, 0.0, 2024-09-27 16:06:13.111
234.0, 17287.688528023784, 46558.61664517125, -48159.47093480479, -42050.71682342492, -48892.47404247213, -27129.27337041776, -43417.905976522685, -55018.863680227245, -40642.936902396315, -47482.0566155978, -92697.35577074955, -21342.697303616682, -47945.5647403675, -43926.69873555884, -59050.64899333108, -84074.9468296703, 0.00625, 0.99325, 0.23925000000000002, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7274711731111383E9, 0.0, 2024-09-27 16:06:13.111
236.0, 17302.127754941914, 46517.73530456249, -48226.92849957091, -42047.76639315682, -48909.26020255807, -27119.88563774653, -43412.183929942126, -55015.62267728122, -40640.969948884245, -47473.85352538271, -92662.4199941659, -21308.543838088972, -47935.662917573805, -43917.467465098794, -58927.915564526986, -84056.97602712823, 0.005125, 0.991625, 0.241625, 192.0, 0.0, 16.0, 15.0, 120.0, 3.5, 80.0, 0.0, 0.0, 0.0, 1.72747117311115E9, 0.0, 2024-09-27 16:06:13.111
238.0, 17340.729217616226, 46602.40371255919, -48146.32810906507, -42044.83831463317, -48867.46244042664, -27118.633940057032, -43405.29959264989, -54997.338950316785, -40621.05454457457, -47462.11885954367, -92680.90488683044, -21292.048250680953, -47915.658106286304, -43893.50639504271, -58982.00678610883, -84045.59898920047, 0.005125, 0.991625, 0.241625, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7274711735907624E9, 0.0, 2024-09-27 16:06:13.590
